Sequence_id	Database_id	Percentage_identity	E-value	Classification
PML_READ_00329697	154145	96.85	5e-58	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
PML_READ_00331261	101111	98.28	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00340624	101111	92.78	3e-72	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00336329	95046	95.26	1e-111	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter; Unclassified; otu_2350
PML_READ_00337094	234617	98.6	7e-72	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
PML_READ_00328611	101111	99.37	4e-83	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00327089	84384	96.89	4e-124	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
PML_READ_00339919	101111	98.97	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00337574	95046	95.26	1e-111	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter; Unclassified; otu_2350
PML_READ_00342733	84384	95.85	6e-98	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
PML_READ_00338452	50807	100	3e-146	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Pseudochrobactrum; otu_2165
PML_READ_00338441	105331	97.34	3e-131	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Yeosuana; otu_898
PML_READ_00328773	101111	98.97	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00339284	5655	94.31	4e-121	Bacteria; Unclassified; otu_205
PML_READ_00326514	124930	96	3e-128	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylophilus; Unclassified; otu_2701
PML_READ_00339352	168486	93.17	7e-98	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Alkalilimnicola; otu_3095
PML_READ_00327330	68830	95.47	7e-104	Bacteria; Cyanobacteria; Oscillatoriales; Arthrospira; otu_1245
PML_READ_00331522	140716	100	3e-55	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
PML_READ_00337821	101111	98.83	1e-136	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_00338220	5655	96.52	4e-51	Bacteria; Unclassified; otu_205
PML_READ_00332741	91272	92.41	7e-89	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrincola; otu_3267
PML_READ_00335848	154145	98.17	1e-51	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
PML_READ_00318924	143237	88.76	6e-74	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Hydrogenophaga; Unclassified; otu_2610
PML_READ_00321750	50807	100	3e-146	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Pseudochrobactrum; otu_2165
PML_READ_00312932	61204	100	1e-148	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
PML_READ_00301175	48787	98.15	8e-141	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
