Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|SalternMetagenome_READ_00242363	140837	99.02	4e-51	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
2|SalternMetagenome_READ_00208845	140837	100	3e-55	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
3|SalternMetagenome_READ_00218688	5685	95.04	4e-51	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseovarius; Unclassified; otu_2363
4|NCBI_NT_173552664	221498	100	2e-53	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
5|SalternMetagenome_READ_00219240	48787	94.92	2e-47	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
6|SalternMetagenome_READ_00261406	233630	100	1e-44	Bacteria; Unclassified; otu_205
7|SalternMetagenome_READ_00262923	140837	97.22	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
8|SalternMetagenome_READ_00260117	233559	100	4e-51	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
9|SalternMetagenome_READ_00227841	233630	98.29	2e-56	Bacteria; Unclassified; otu_205
10|SalternMetagenome_READ_00228209	140716	100	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
11|SalternMetagenome_READ_00213685	58645	97.25	2e-49	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Dokdonia; otu_966
12|SalternMetagenome_READ_00236744	231832	100	3e-45	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
13|SalternMetagenome_READ_00208950	105024	97.32	4e-51	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
14|SalternMetagenome_READ_00211895	105024	99.06	6e-53	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
15|SalternMetagenome_READ_00261158	221659	100	4e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Microbulbifer; Unclassified; otu_3018
16|SalternMetagenome_READ_00210174	233630	100	1e-44	Bacteria; Unclassified; otu_205
17|SalternMetagenome_READ_00253926	231832	98.94	3e-45	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
18|SalternMetagenome_READ_00236023	155780	98.88	3e-42	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Flavobacterium; Unclassified; otu_821
19|SalternMetagenome_READ_00204960	106352	100	2e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
20|SalternMetagenome_READ_00208742	83542	97.2	1e-48	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
21|SalternMetagenome_READ_00220557	233630	98.08	9e-49	Bacteria; Unclassified; otu_205
22|SalternMetagenome_READ_00243192	5655	100	3e-48	Bacteria; Unclassified; otu_205
23|SalternMetagenome_READ_00235986	233630	98.06	4e-48	Bacteria; Unclassified; otu_205
24|SalternMetagenome_READ_00209474	113435	93.69	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
25|SalternMetagenome_READ_00264018	106352	98.91	5e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
26|SalternMetagenome_READ_00204829	232927	100	8e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
27|SalternMetagenome_READ_00237564	169976	95.5	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
28|NCBI_NT_173316214	10167	97.92	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Serratia; Unclassified; otu_3200
30|SalternMetagenome_READ_00206678	232927	98.95	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
32|SalternMetagenome_READ_00241381	113435	97.73	7e-40	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
35|SalternMetagenome_READ_00253165	233630	100	3e-42	Bacteria; Unclassified; otu_205
36|NCBI_NT_173465716	113239	98.98	3e-48	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Klebsiella; Unclassified; otu_3158
37|SalternMetagenome_READ_00219385	233630	98.8	1e-38	Bacteria; Unclassified; otu_205
38|SalternMetagenome_READ_00240603	2401	97.12	2e-46	Bacteria; Unclassified; otu_205
39|SalternMetagenome_READ_00229713	113435	96.25	1e-31	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
1|rev|NCBI_NT_173520539	167146	99.06	6e-53	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
2|rev|NCBI_NT_173553472	58675	95.41	1e-44	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
3|rev|NCBI_NT_173577244	110621	100	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
4|rev|NCBI_NT_173435036	143354	98.96	2e-46	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Flavobacterium; Unclassified; otu_821
5|rev|SalternMetagenome_READ_00214674	140837	95.92	2e-40	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
6|rev|SalternMetagenome_READ_00205543	5655	97.85	3e-42	Bacteria; Unclassified; otu_205
7|rev|SalternMetagenome_READ_00201897	233630	99.03	4e-51	Bacteria; Unclassified; otu_205
8|rev|NCBI_NT_173659419	134438	100	3e-61	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
9|rev|SalternMetagenome_READ_00210872	233630	98.04	1e-47	Bacteria; Unclassified; otu_205
10|rev|SalternMetagenome_READ_00220612	55371	96.36	6e-47	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
11|rev|SalternMetagenome_READ_00245477	140716	96.91	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
12|rev|SalternMetagenome_READ_00209196	162614	98.77	2e-37	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
13|rev|SalternMetagenome_READ_00221428	102500	95.06	7e-31	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
14|rev|SalternMetagenome_READ_00230287	233630	96.49	6e-50	Bacteria; Unclassified; otu_205
15|rev|SalternMetagenome_READ_00247191	163423	98.61	8e-33	Bacteria; Unclassified; otu_205
16|rev|SalternMetagenome_READ_00261747	102500	96.64	3e-52	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
17|rev|SalternMetagenome_READ_00228734	113435	100	1e-50	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
19|rev|SalternMetagenome_READ_00261910	140716	100	2e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
21|rev|SalternMetagenome_READ_00211760	140716	98.15	4e-51	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
22|rev|SalternMetagenome_READ_00233444	140716	99.08	4e-54	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
24|rev|SalternMetagenome_READ_00259016	155199	94.79	1e-35	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillum; Unclassified; otu_3311
25|rev|SalternMetagenome_READ_00258473	140716	96.3	9e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
26|rev|SalternMetagenome_READ_00255667	140716	97.3	6e-50	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
27|rev|SalternMetagenome_READ_00234542	140837	93.94	3e-36	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
28|rev|SalternMetagenome_READ_00216617	116532	100	3e-42	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Krokinobacter; otu_842
