Sequence_id	Database_id	Percentage_identity	E-value	Classification
CAM_READ_0089248251	137040	94.55	2e-43	Bacteria; Cyanobacteria; Chroococcales; Radiocystis; otu_1203
CAM_READ_0089248269	188968	93.64	2e-40	Bacteria; Cyanobacteria; Oscillatoriales; Leptolyngbya; Unclassified; otu_1253
CAM_READ_0089248299	232752	92.83	2e-104	Eukaryota; stramenopiles; Bacillariophyta; Coscinodiscophyceae; Thalassiosirophycidae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; otu_3947
CAM_READ_0089248307	92037	98.81	2e-135	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089248321	106179	95.79	2e-120	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
CAM_READ_0089248385	111879	97.31	4e-130	Bacteria; Unclassified; otu_205
CAM_READ_0089248437	92037	98.79	2e-132	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089245407	92037	100	5e-55	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089253497	3468	98.28	2e-88	Eukaryota; Haptophyceae; Prymnesiales; Chrysochromulina; otu_3739
CAM_READ_0089253499	226402	96.17	3e-109	Bacteria; Unclassified; otu_205
CAM_READ_0089253583	234175	98.48	1e-139	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae; Pelobacter; Unclassified; otu_2884
CAM_READ_0089253615	92037	98.45	4e-64	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089253657	194302	94.67	1e-96	Bacteria; Unclassified; otu_205
CAM_READ_0089256363	92037	100	8e-100	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089256365	120203	97.8	8e-91	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Unclassified; otu_2225
CAM_READ_0089256393	101111	98.15	3e-51	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
CAM_READ_0089256407	113435	96.63	4e-38	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
CAM_READ_0089256417	68994	97.56	1e-57	Bacteria; Unclassified; otu_205
CAM_READ_0089256429	3468	92.72	6e-54	Eukaryota; Haptophyceae; Prymnesiales; Chrysochromulina; otu_3739
CAM_READ_0089256455	159463	89.74	2e-44	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Planctomycetaceae; Unclassified; otu_2074
CAM_READ_0089256461	137040	92.05	3e-97	Bacteria; Cyanobacteria; Chroococcales; Radiocystis; otu_1203
CAM_READ_0089256507	3299	93.92	3e-109	Bacteria; Cyanobacteria; Unclassified; otu_1178
CAM_READ_0089256527	3468	94.7	4e-115	Eukaryota; Haptophyceae; Prymnesiales; Chrysochromulina; otu_3739
CAM_READ_0089256529	92037	100	3e-150	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
CAM_READ_0089256537	3468	96	1e-127	Eukaryota; Haptophyceae; Prymnesiales; Chrysochromulina; otu_3739
CAM_READ_0089256557	2833	93.43	1e-51	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Planctomycetaceae; Pirellula; Unclassified; otu_2083
CAM_READ_0089256659	103807	98.79	7e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylococcus; Unclassified; otu_3253
CAM_READ_0089253669	92037	96.51	6e-123	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
