Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|SalternMetagenome_READ_00503793	48787	100	6e-66	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
2|SalternMetagenome_READ_00501137	91272	100	2e-52	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrincola; otu_3267
3|SalternMetagenome_READ_00483100	5655	100	1e-50	Bacteria; Unclassified; otu_205
4|NCBI_NT_173590142	109064	98.15	1e-51	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
5|SalternMetagenome_READ_00513993	161296	99	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Arhodomonas; otu_3098
6|NCBI_NT_173603779	218720	100	3e-58	Bacteria; Unclassified; otu_205
7|SalternMetagenome_READ_00512358	5655	100	6e-50	Bacteria; Unclassified; otu_205
8|SalternMetagenome_READ_00506187	5655	100	6e-50	Bacteria; Unclassified; otu_205
9|NCBI_NT_173672304	229483	98.72	9e-36	Bacteria; Actinobacteria; Rubrobacteridae; Unclassified; otu_637
11|SalternMetagenome_READ_00471105	5655	98.97	6e-47	Bacteria; Unclassified; otu_205
12|SalternMetagenome_READ_00421143	5655	98.97	6e-47	Bacteria; Unclassified; otu_205
13|SalternMetagenome_READ_00495838	215917	98.91	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella; Unclassified; otu_3231
14|SalternMetagenome_READ_00432270	62666	98.02	1e-47	Bacteria; Firmicutes; Bacillales; Macrococcus; otu_1433
15|NCBI_NT_173653535	221498	100	1e-60	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
16|SalternMetagenome_READ_00487896	44695	93.22	1e-42	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Unclassified; otu_1566
17|SalternMetagenome_READ_00479479	198781	92.78	3e-33	Bacteria; Firmicutes; Clostridia; Clostridiales; Unclassified; otu_1498
18|SalternMetagenome_READ_00507050	167257	93.75	1e-41	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfohalobiaceae; Desulfonauticus; otu_2844
19|SalternMetagenome_READ_00474091	161507	96.49	6e-50	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryopsida; Funariidae; Funariales; Funariaceae; Physcomitrella; otu_4012
