Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|MontereyBay_READ_01029936	127094	99.65	5e-161	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
2|MontereyBay_READ_01082115	105024	98.53	1e-145	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
3|MontereyBay_READ_01024760	105024	98.17	1e-142	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
4|MontereyBay_READ_01104679	101111	98.13	8e-138	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
5|MontereyBay_READ_01059140	124930	98.86	5e-142	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylophilus; Unclassified; otu_2701
6|MontereyBay_READ_01097578	105024	97.45	3e-137	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
7|MontereyBay_READ_01036345	105024	98.86	5e-142	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
8|MontereyBay_READ_01062145	105024	98.86	5e-142	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
9|MontereyBay_READ_01071139	5645	96.2	9e-113	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Unclassified; otu_2361
10|MontereyBay_READ_01047010	5793	95.86	7e-123	Bacteria; Antarctic; otu_655
11|MontereyBay_READ_01190544	141161	99.22	5e-139	Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Moniliformopses; Filicophyta; Marattiopsida; Marattiales; Marattiaceae; Angiopteris; otu_4032
12|MontereyBay_READ_01151018	124930	99.61	2e-141	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylophilus; Unclassified; otu_2701
13|MontereyBay_READ_01160674	101111	100	1e-148	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
14|MontereyBay_READ_01167570	105024	98.51	8e-141	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; Unclassified; otu_2378
15|MontereyBay_READ_01186779	118817	95.7	2e-116	Bacteria; Unclassified; otu_205
16|MontereyBay_READ_01126331	101111	100	2e-151	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
17|MontereyBay_READ_01012541	204762	92.13	1e-99	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
18|MontereyBay_READ_01099195	118817	94.19	3e-109	Bacteria; Unclassified; otu_205
19|MontereyBay_READ_01088445	101111	96.54	2e-123	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
20|MontereyBay_READ_01157776	101111	100	9e-147	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
21|MontereyBay_READ_01035987	2359	96.95	7e-129	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Polaribacter; Unclassified; otu_862
22|MontereyBay_READ_01033927	101111	100	3e-140	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
23|MontereyBay_READ_01092125	154145	96.55	4e-96	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
24|MontereyBay_READ_01158914	225963	94.23	5e-108	Bacteria; Unclassified; otu_205
25|MontereyBay_READ_01129168	61204	99.22	1e-139	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
26|MontereyBay_READ_01198546	101111	100	1e-114	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
27|MontereyBay_READ_01029033	101111	100	4e-114	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
