Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|WesternChannelOMM_READ_07248888	101111	98.47	8e-138	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
2|WesternChannelOMM_READ_07249099	101111	98.49	5e-139	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
3|WesternChannelOMM_READ_07238484	101111	98.8	1e-133	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
4|WesternChannelOMM_READ_07248350	50807	94.55	9e-94	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Pseudochrobactrum; otu_2165
5|WesternChannelOMM_READ_07241311	75119	98.59	1e-111	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
6|WesternChannelOMM_READ_07248113	132521	96.88	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
7|WesternChannelOMM_READ_07239108	132521	98.94	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
8|WesternChannelOMM_READ_07237348	96014	98.91	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
9|WesternChannelOMM_READ_07239159	132521	97.83	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
10|WesternChannelOMM_READ_07237033	225963	96.74	7e-40	Bacteria; Unclassified; otu_205
11|WesternChannelOMM_READ_07236948	113435	92.71	3e-33	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
12|WesternChannelOMM_READ_07248133	96014	98.94	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
14|WesternChannelOMM_READ_07236352	58675	98.91	1e-44	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
15|WesternChannelOMM_READ_07249086	225963	97.78	5e-41	Bacteria; Unclassified; otu_205
16|WesternChannelOMM_READ_07235800	233630	96.81	5e-41	Bacteria; Unclassified; otu_205
17|WesternChannelOMM_READ_07247428	233630	98.96	5e-47	Bacteria; Unclassified; otu_205
18|WesternChannelOMM_READ_07237554	113435	96.67	3e-39	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
19|WesternChannelOMM_READ_07243977	113435	96.67	3e-39	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
20|WesternChannelOMM_READ_07244904	113435	97.78	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
21|WesternChannelOMM_READ_07243892	225963	95.56	3e-36	Bacteria; Unclassified; otu_205
22|WesternChannelOMM_READ_07246308	233630	97.92	1e-44	Bacteria; Unclassified; otu_205
23|WesternChannelOMM_READ_07235403	137423	98.85	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Francisellaceae; Francisella; Unclassified; otu_3401
24|WesternChannelOMM_READ_07237180	224949	95.83	3e-39	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
25|WesternChannelOMM_READ_07244794	233630	98.89	2e-43	Bacteria; Unclassified; otu_205
26|WesternChannelOMM_READ_07238165	225963	97.87	2e-43	Bacteria; Unclassified; otu_205
27|WesternChannelOMM_READ_07247961	225963	97.87	2e-43	Bacteria; Unclassified; otu_205
