Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|DICE_READ_00032059	143093	95.32	7e-126	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
2|DICE_READ_00048038	143093	95.32	7e-126	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
3|DICE_READ_00037123	154145	95.54	1e-121	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
4|DICE_READ_00010248	169976	98.42	5e-133	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
5|DICE_READ_00010449	169976	98.41	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
6|DICE_READ_00013591	169976	98.41	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
7|DICE_READ_00050445	169976	98.41	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
8|DICE_READ_00057620	169976	98.41	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
9|DICE_READ_00063749	91272	97.69	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrincola; otu_3267
10|DICE_READ_00048693	169976	97.63	3e-128	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
11|DICE_READ_00044434	169976	98.41	2e-132	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
12|DICE_READ_00000401	8229	94.81	1e-118	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax; Unclassified; otu_3272
13|DICE_READ_00063124	169976	98.44	2e-135	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
14|DICE_READ_00062940	169976	98.45	5e-136	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
15|DICE_READ_00057065	169976	98.03	1e-130	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
16|DICE_READ_00053552	169976	98.81	7e-135	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
17|DICE_READ_00058851	169976	98.42	5e-133	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
18|DICE_READ_00063189	91272	95.99	1e-127	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrincola; otu_3267
19|DICE_READ_00062923	24515	96.4	2e-119	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
20|DICE_READ_00036676	169976	98.39	1e-130	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
21|DICE_READ_00059915	169976	98.42	5e-133	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
22|DICE_READ_00002113	154294	99.63	2e-151	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
23|DICE_READ_00002960	154294	99.63	2e-151	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
24|DICE_READ_00053762	68995	98.8	4e-133	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Azospirillum; Unclassified; otu_2430
25|DICE_READ_00021973	8229	94.68	6e-114	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax; Unclassified; otu_3272
26|DICE_READ_00054405	154145	95.15	4e-118	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
27|DICE_READ_00003146	30146	96.93	1e-127	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Halomonas; Unclassified; otu_3290
