Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|CAM_READ_0081240321	68979	93.39	6e-143	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
2|CAM_READ_0080975255	51715	98.91	0.0	Bacteria; Firmicutes; Lactobacillales; Lactobacillaceae; Lactobacillus; Unclassified; otu_1932
3|CAM_READ_0081240645	125759	97.69	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
4|CAM_READ_0081296663	33175	99	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Unclassified; otu_2225
5|CAM_READ_0080982209	106179	89.27	2e-127	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
6|CAM_READ_0081331289	124930	99.75	0.0	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylophilus; Unclassified; otu_2701
7|CAM_READ_0081246977	106171	92.21	3e-157	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unclassified; otu_2512
8|CAM_READ_0081266585	68979	91.64	5e-109	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
9|CAM_READ_0081658343	7677	98.28	0.0	Bacteria; Unclassified; otu_205
10|CAM_READ_0081385967	11402	93.52	2e-133	Bacteria; Actinobacteria; Candidatus Microthrix; Unclassified; otu_615
11|CAM_READ_0081673327	1673	92.44	6e-133	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae; Pelobacter; Unclassified; otu_2884
12|CAM_READ_0081067407	160662	95.99	9e-141	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
13|CAM_READ_0081230847	141639	97.09	3e-153	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
14|CAM_READ_0081460433	159771	91.79	1e-125	Bacteria; Firmicutes; Clostridia; Clostridiales; Syntrophomonadaceae; Syntrophomonas; Unclassified; otu_1767
15|CAM_READ_0081039081	7677	96.19	1e-136	Bacteria; Unclassified; otu_205
16|CAM_READ_0081323681	141639	97.14	2e-138	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
17|CAM_READ_0081300363	155204	92.39	3e-110	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Planctomycetaceae; Planctomyces; Unclassified; otu_2085
