Sequence_id	Database_id	Percentage_identity	E-value	Classification
PML_READ_01199344	195962	97.69	2e-132	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01285953	79767	97.67	1e-84	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01283627	83542	95.17	2e-91	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
PML_READ_01279339	195962	95.73	2e-129	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01285761	101111	100	2e-103	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01251547	61204	98.62	1e-114	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
PML_READ_01248799	101111	97.08	3e-134	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01259139	101111	99.5	4e-108	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01240516	96014	96.88	1e-124	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
PML_READ_01179515	55371	94.44	3e-106	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
PML_READ_01177945	101111	99.38	2e-84	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01181587	98593	97.88	6e-120	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
PML_READ_01184054	91272	95.19	8e-91	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrincola; otu_3267
PML_READ_01165238	114474	96.25	9e-33	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus; Unclassified; otu_2334
PML_READ_01186203	55371	95.82	6e-120	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
PML_READ_01231467	207691	99.19	1e-62	Bacteria; Unclassified; otu_205
PML_READ_01235109	101111	100	7e-39	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01233499	5793	95.82	2e-110	Bacteria; Antarctic; otu_655
PML_READ_01215554	101111	100	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01228452	2401	94.21	8e-101	Bacteria; Unclassified; otu_205
PML_READ_01221311	101111	99.46	1e-98	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01217319	105331	94.27	1e-118	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Yeosuana; otu_898
PML_READ_01226185	101111	99.23	5e-142	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01223403	5645	96.8	1e-121	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Unclassified; otu_2361
PML_READ_01227829	92037	96.58	2e-126	Bacteria; Cyanobacteria; Prochlorales; Prochlorococcaceae; Prochlorococcus; Unclassified; otu_1291
PML_READ_01138665	101111	100	1e-155	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01154711	2446	98.94	3e-99	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Psychroserpens; otu_867
PML_READ_01159178	96014	98.99	4e-105	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
PML_READ_01158845	79767	96.43	6e-77	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01137700	195962	95.02	2e-116	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01142923	79767	94.35	1e-105	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
PML_READ_01160855	5793	95.6	2e-69	Bacteria; Antarctic; otu_655
PML_READ_01129098	101111	100	9e-147	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
PML_READ_01132401	111879	96.39	2e-33	Bacteria; Unclassified; otu_205
PML_READ_01133609	98593	99.63	2e-150	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
PML_READ_01209962	96014	97.64	7e-129	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
PML_READ_01210502	61204	100	9e-42	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
