Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|WesternChannelOMM_READ_01705893	113435	97.45	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
2|WesternChannelOMM_READ_01609723	101111	99.39	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
3|WesternChannelOMM_READ_01611292	101111	99.01	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
4|WesternChannelOMM_READ_01748123	112738	94.82	3e-109	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
dup2WesternChannelOMM_READ_01748123	192482	93.24	4e-87	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Panacagrimonas; otu_3473
6|WesternChannelOMM_READ_01668021	101111	98.22	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
7|WesternChannelOMM_READ_01656219	145434	97.59	0.0	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
8|WesternChannelOMM_READ_01714260	96014	98.22	8e-116	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
dup2WesternChannelOMM_READ_01714260	196857	93.16	6e-92	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
10|WesternChannelOMM_READ_01759741	230366	96.12	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
11|WesternChannelOMM_READ_01768516	145434	97.11	0.0	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
12|WesternChannelOMM_READ_01766042	101111	97.62	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
13|WesternChannelOMM_READ_01658532	169976	98.24	4e-149	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
dup2WesternChannelOMM_READ_01658532	102500	98.85	3e-90	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
15|WesternChannelOMM_READ_01667729	169976	97.62	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
