Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|NCBI_NT_173598821	133930	98.2	2e-53	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
2|SalternMetagenome_READ_00688958	119998	100	9e-52	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Candidatus Liberibacter; otu_2240
3|SalternMetagenome_READ_00697572	230638	100	2e-49	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium; otu_2269
4|SalternMetagenome_READ_00714709	105115	98.31	1e-57	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
5|SalternMetagenome_READ_00718335	169430	98.97	1e-47	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Microbacteriaceae; Unclassified; otu_382
6|SalternMetagenome_READ_00722262	234617	99.11	2e-56	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
7|SalternMetagenome_READ_00713401	159170	97.83	3e-42	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Saprospiraceae; Lewinella; Unclassified; otu_1014
8|SalternMetagenome_READ_00682843	234617	98.23	4e-54	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
9|SalternMetagenome_READ_00688314	155780	100	4e-51	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Flavobacterium; Unclassified; otu_821
10|NCBI_NT_173541752	49248	100	1e-54	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Propionibacterineae; Propionibacteriaceae; Propionibacterium; Unclassified; otu_519
11|NCBI_NT_173349804	221498	100	8e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
12|SalternMetagenome_READ_00708091	230638	100	1e-63	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium; otu_2269
13|SalternMetagenome_READ_00697613	218132	97.78	5e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Dyella; Unclassified; otu_3457
14|SalternMetagenome_READ_00694430	234617	99.02	1e-50	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
15|SalternMetagenome_READ_00680135	61204	100	5e-47	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
16|SalternMetagenome_READ_00678520	171306	96.81	2e-40	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia; Unclassified; otu_3153
19|SalternMetagenome_READ_00714872	191730	95.79	3e-39	Bacteria; Actinobacteria; Unclassified; otu_225
20|NCBI_NT_173583349	30376	98.86	1e-41	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Pseudonocardineae; Actinosynnemataceae; Lentzea; otu_529
1|rev|SalternMetagenome_READ_00707229	85388	99.02	1e-50	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Ochrobactrum; Unclassified; otu_2163
2|rev|NCBI_NT_173360273	231968	100	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
3|rev|NCBI_NT_173445859	78569	97.12	2e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
4|rev|SalternMetagenome_READ_00691170	146972	96.08	8e-43	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Microbacteriaceae; Pseudoclavibacter; Unclassified; otu_427
5|rev|SalternMetagenome_READ_00713676	3439	99.02	1e-50	Eukaryota; stramenopiles; Bacillariophyta; Coscinodiscophyceae; Thalassiosirophycidae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; otu_3947
6|rev|SalternMetagenome_READ_00699437	158424	96.77	7e-40	Bacteria; Proteobacteria; Deltaproteobacteria; Unclassified; otu_2787
7|rev|SalternMetagenome_READ_00689174	230638	100	8e-65	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium; otu_2269
10|rev|NCBI_NT_173610923	43992	97.78	2e-40	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Intrasporangiaceae; Tetrasphaera; otu_379
11|rev|SalternMetagenome_READ_00685107	61204	98.02	1e-47	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
12|rev|SalternMetagenome_READ_00678984	230638	100	8e-36	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium; otu_2269
