Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|HF_READ_01896587	156379	100	7e-59	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
2|HF_READ_01934826	108876	99.14	7e-59	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Unclassified; otu_3107
3|HF_READ_01956737	221659	100	2e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Microbulbifer; Unclassified; otu_3018
4|HF_READ_01975486	225963	98.29	2e-56	Bacteria; Unclassified; otu_205
5|HF_READ_01880313	218720	100	7e-56	Bacteria; Unclassified; otu_205
6|HF_READ_01906821	225963	99.12	2e-56	Bacteria; Unclassified; otu_205
7|HF_READ_01945494	68979	100	8e-62	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
8|HF_READ_01887789	113435	99.12	1e-57	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
9|HF_READ_01901326	101990	96.58	3e-52	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
10|HF_READ_01989318	219894	96.46	3e-49	Bacteria; Proteobacteria; Deltaproteobacteria; Unclassified; otu_2787
11|HF_READ_01939549	113435	99.12	4e-57	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
12|HF_READ_01949159	108876	100	2e-59	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Unclassified; otu_3107
13|HF_READ_01931908	161585	98.15	1e-51	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micromonosporineae; Micromonosporaceae; Salinispora; otu_487
14|HF_READ_01904388	202248	99.07	6e-53	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
15|HF_READ_01993548	140565	96.95	1e-60	Bacteria; Proteobacteria; Alphaproteobacteria; Nisaea; otu_2118
16|HF_READ_01940305	140565	96.95	1e-60	Bacteria; Proteobacteria; Alphaproteobacteria; Nisaea; otu_2118
17|HF_READ_01971200	213181	100	5e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
18|HF_READ_01887884	213181	100	5e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
19|HF_READ_01903005	166367	97.41	4e-54	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
20|HF_READ_01908597	120203	100	2e-59	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Unclassified; otu_2225
21|HF_READ_01963474	114223	95.45	9e-46	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Unclassified; otu_1566
22|HF_READ_01893765	160662	100	2e-53	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
23|HF_READ_01891921	213181	99.11	2e-56	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
24|HF_READ_01894465	213181	100	1e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
25|HF_READ_01959593	213181	100	1e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
26|HF_READ_01891687	166688	99.03	4e-51	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfatibacillum; Unclassified; otu_2801
27|HF_READ_01901094	125759	99.11	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
28|HF_READ_01878614	113435	99.1	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
29|HF_READ_01878706	113435	99.1	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
30|HF_READ_01906143	101238	97.54	5e-57	Bacteria; Unclassified; otu_205
31|HF_READ_01876593	101990	94.78	3e-55	Bacteria; Bacteroidetes; Sphingobacteria; Sphingobacteriales; Flexibacteraceae; Cytophaga; Unclassified; otu_964
32|HF_READ_01932699	213181	98.11	6e-50	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
33|HF_READ_01927313	113435	99.09	3e-55	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
34|HF_READ_01890829	39689	98.35	8e-59	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Porphyrobacter; Unclassified; otu_2509
35|HF_READ_01873934	45496	99.07	4e-54	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
36|HF_READ_01964221	113435	99.09	3e-55	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
37|HF_READ_01918003	154294	100	5e-63	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
38|HF_READ_01966278	154294	100	5e-63	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
39|HF_READ_01989572	213181	99.07	2e-53	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
40|HF_READ_01948473	101670	99.11	7e-56	Bacteria; Chloroflexi; Chloroflexales; Chloroflexaceae; Roseiflexus; Unclassified; otu_1163
41|HF_READ_01959754	106171	98.2	2e-53	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unclassified; otu_2512
42|HF_READ_01899105	45496	100	4e-54	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
43|HF_READ_01874302	113435	98.2	4e-54	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Unclassified; otu_3003
44|HF_READ_01919306	213181	100	4e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
45|HF_READ_01886356	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
46|HF_READ_01896975	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
47|HF_READ_01900646	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
48|HF_READ_01910532	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
49|HF_READ_01923262	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
50|HF_READ_01936235	154294	100	2e-62	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Erythrobacteraceae; Erythrobacter; Unclassified; otu_2506
