Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|SapeloIsland_READ_00229587	140716	100	3e-48	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
2|SapeloIsland_READ_00230455	140716	100	3e-48	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
3|SapeloIsland_READ_00232210	140716	98.94	3e-45	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
4|SapeloIsland_READ_00221060	124930	100	3e-42	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylophilus; Unclassified; otu_2701
5|SapeloIsland_READ_00226445	204762	96.39	6e-34	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
6|SapeloIsland_READ_00224765	3439	97.44	2e-33	Eukaryota; stramenopiles; Bacillariophyta; Coscinodiscophyceae; Thalassiosirophycidae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; otu_3947
1|rev|SapeloIsland_READ_00221796	76891	97.67	1e-38	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas; Unclassified; otu_2620
2|rev|SapeloIsland_READ_00222017	76891	96.55	3e-36	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas; Unclassified; otu_2620
3|rev|SapeloIsland_READ_00225909	76891	96.55	3e-36	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas; Unclassified; otu_2620
4|rev|SapeloIsland_READ_00226450	76891	96.55	3e-36	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas; Unclassified; otu_2620
5|rev|SapeloIsland_READ_00226457	76891	96.55	3e-36	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Polaromonas; Unclassified; otu_2620
6|rev|SapeloIsland_READ_00228792	140716	96	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
