Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|PeruMarginSediment_READ_00292253	143037	98.18	6e-53	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
2|PeruMarginSediment_READ_00302884	167995	96.33	2e-47	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
3|PeruMarginSediment_READ_00265992	63120	96.36	2e-47	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
4|PeruMarginSediment_READ_00276719	159156	94.79	2e-37	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
5|PeruMarginSediment_READ_00251555	140627	97.41	4e-54	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
6|PeruMarginSediment_READ_00317793	134487	94.55	9e-43	Bacteria; Firmicutes; Clostridia; Clostridiales; Syntrophomonadaceae; Carboxydocella; otu_1761
11|PeruMarginSediment_READ_00279534	142674	91.43	1e-32	Archaea; Crenarchaeota; Thermoprotei; Sulfolobales; Sulfolobaceae; Sulfolobus; Unclassified; otu_41
14|PeruMarginSediment_READ_00288256	138956	97.09	2e-46	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
17|PeruMarginSediment_READ_00310353	105220	96.23	9e-46	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
18|PeruMarginSediment_READ_00315510	140627	95.7	4e-38	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
1|rev|PeruMarginSediment_READ_00284858	63101	96.75	8e-56	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas; Unclassified; otu_2100
2|rev|PeruMarginSediment_READ_00325611	167995	96.61	3e-52	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
3|rev|PeruMarginSediment_READ_00249025	202096	94.74	3e-36	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Planctomycetaceae; Pirellula; Unclassified; otu_2083
4|rev|PeruMarginSediment_READ_00328800	111483	92.16	3e-33	Bacteria; Chloroflexi; Dehalococcoidetes; Dehalococcoides; Unclassified; otu_1167
6|rev|PeruMarginSediment_READ_00317759	130540	96.77	2e-40	Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Unclassified; otu_207
8|rev|PeruMarginSediment_READ_00317436	63107	97.09	2e-46	Bacteria; Firmicutes; Clostridia; Natranaerobiales; Natranaerobiaceae; Natranaerobius; otu_1828
9|rev|PeruMarginSediment_READ_00338709	73046	92.04	3e-36	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; otu_61
10|rev|PeruMarginSediment_READ_00302917	177633	93.04	2e-40	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
11|rev|PeruMarginSediment_READ_00313711	111614	93.33	5e-38	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Unclassified; otu_130
15|rev|PeruMarginSediment_READ_00282888	140627	98.65	5e-34	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
16|rev|PeruMarginSediment_READ_00357236	201321	98.02	5e-47	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; otu_61
17|rev|PeruMarginSediment_READ_00259729	105220	96.81	5e-41	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
18|rev|PeruMarginSediment_READ_00283506	105220	96.81	5e-41	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
19|rev|PeruMarginSediment_READ_00289322	105220	96.81	5e-41	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
20|rev|PeruMarginSediment_READ_00301951	105220	93.75	7e-34	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
21|rev|PeruMarginSediment_READ_00263135	177633	92.45	1e-35	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
22|rev|PeruMarginSediment_READ_00287093	177633	92.45	1e-35	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
23|rev|PeruMarginSediment_READ_00290629	177633	92.45	1e-35	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
25|rev|PeruMarginSediment_READ_00293573	177633	91.59	8e-34	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus; Unclassified; otu_177
27|rev|PeruMarginSediment_READ_00283357	835	98.7	1e-35	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; otu_61
29|rev|PeruMarginSediment_READ_00330370	201321	98.67	1e-34	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; otu_61
