Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|WesternChannelOMM_READ_07270217	101111	98.8	1e-133	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
2|WesternChannelOMM_READ_07264779	95512	96.74	7e-40	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Microbulbifer; Unclassified; otu_3018
3|WesternChannelOMM_READ_07266191	96014	100	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
4|WesternChannelOMM_READ_07264010	132521	96.74	7e-40	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
5|WesternChannelOMM_READ_07266287	132521	97.83	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
6|WesternChannelOMM_READ_07262552	226754	97.83	3e-42	Bacteria; Proteobacteria; Unclassified; otu_2091
7|WesternChannelOMM_READ_07261060	96014	98.94	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
8|WesternChannelOMM_READ_07269406	127094	100	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
9|WesternChannelOMM_READ_07262002	96014	100	3e-48	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
10|WesternChannelOMM_READ_07263757	96014	100	3e-48	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
11|WesternChannelOMM_READ_07263318	218720	98.91	1e-44	Bacteria; Unclassified; otu_205
12|WesternChannelOMM_READ_07262420	221659	100	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Microbulbifer; Unclassified; otu_3018
13|WesternChannelOMM_READ_07261360	96014	98.89	2e-43	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
14|WesternChannelOMM_READ_07261809	96014	98.89	2e-43	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
15|WesternChannelOMM_READ_07262206	96014	98.89	2e-43	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
16|WesternChannelOMM_READ_07266406	96014	98.89	2e-43	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
17|WesternChannelOMM_READ_07268184	96014	98.89	2e-43	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
18|WesternChannelOMM_READ_07262340	96014	100	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
19|WesternChannelOMM_READ_07262816	96014	100	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
20|WesternChannelOMM_READ_07264911	96014	100	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
21|WesternChannelOMM_READ_07261932	96014	98.96	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
22|WesternChannelOMM_READ_07264246	96014	100	8e-46	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
23|WesternChannelOMM_READ_07266842	96014	97.92	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
24|WesternChannelOMM_READ_07264212	58675	98.96	2e-46	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
25|WesternChannelOMM_READ_07263186	96014	98.96	5e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
26|WesternChannelOMM_READ_07263709	58675	98.96	5e-47	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
27|WesternChannelOMM_READ_07269441	137423	100	5e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Francisellaceae; Francisella; Unclassified; otu_3401
28|WesternChannelOMM_READ_07266762	225963	97.78	5e-41	Bacteria; Unclassified; otu_205
29|WesternChannelOMM_READ_07262330	96014	97.83	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
30|WesternChannelOMM_READ_07266036	96014	97.83	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
31|WesternChannelOMM_READ_07269079	167146	97.8	1e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Unclassified; otu_3370
32|WesternChannelOMM_READ_07262083	96014	98.91	1e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
33|WesternChannelOMM_READ_07265243	147162	93.68	7e-34	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella; Unclassified; otu_3240
34|WesternChannelOMM_READ_07262315	58675	97.94	1e-44	Bacteria; Firmicutes; Bacillales; Bacillaceae; Bacillus; Unclassified; otu_1368
35|WesternChannelOMM_READ_07261287	225963	96.74	2e-40	Bacteria; Unclassified; otu_205
