Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|SalternMetagenome_READ_01531952	207354	96.52	7e-50	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
2|SalternMetagenome_READ_01597006	176825	100	4e-54	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Arthrobacter; Unclassified; otu_436
3|SalternMetagenome_READ_01471626	170434	100	4e-57	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Bordetella; Unclassified; otu_2548
4|SalternMetagenome_READ_01594003	137447	97.48	7e-56	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Microbacteriaceae; Microbacterium; Unclassified; otu_417
5|SalternMetagenome_READ_01643345	233630	100	2e-46	Bacteria; Unclassified; otu_205
6|SalternMetagenome_READ_01476674	41059	94.44	1e-41	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae; Pelobacter; Unclassified; otu_2884
7|NCBI_NT_173098121	218720	98.2	2e-53	Bacteria; Unclassified; otu_205
8|SalternMetagenome_READ_01447927	231968	99	9e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
9|SalternMetagenome_READ_01608540	44012	99	2e-49	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus; Unclassified; otu_2334
10|SalternMetagenome_READ_01619921	233630	100	2e-52	Bacteria; Unclassified; otu_205
11|SalternMetagenome_READ_01571006	5685	99.12	4e-57	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseovarius; Unclassified; otu_2363
12|SalternMetagenome_READ_01510341	140840	95.33	4e-45	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
13|NCBI_NT_172998667	46111	99.03	4e-51	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Photorhabdus; Unclassified; otu_3172
