Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|SapeloIsland_READ_00337685	158471	97.2	1e-48	Bacteria; Unclassified; otu_205
2|SapeloIsland_READ_00350215	154145	99.15	2e-59	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Neptunomonas; Unclassified; otu_3306
3|SapeloIsland_READ_00349919	146291	100	1e-47	Bacteria; Unclassified; otu_205
4|SapeloIsland_READ_00332735	233630	100	4e-51	Bacteria; Unclassified; otu_205
5|SapeloIsland_READ_00341330	190751	99	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas; Unclassified; otu_3481
6|SapeloIsland_READ_00313164	183836	100	3e-45	Bacteria; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Unclassified; otu_1640
7|SapeloIsland_READ_00315567	114029	98.18	6e-53	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Ahrensia; otu_2292
8|SapeloIsland_READ_00331654	5655	100	5e-44	Bacteria; Unclassified; otu_205
9|SapeloIsland_READ_00343877	220599	96.77	2e-40	Bacteria; Unclassified; otu_205
10|SapeloIsland_READ_00318091	176825	100	7e-43	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Micrococcaceae; Arthrobacter; Unclassified; otu_436
11|SapeloIsland_READ_00338135	61204	98.44	6e-63	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; Unclassified; otu_2248
12|SapeloIsland_READ_00331172	140716	100	1e-54	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
13|SapeloIsland_READ_00337764	67775	95	1e-38	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
14|SapeloIsland_READ_00318795	7564	93.04	6e-41	Bacteria; Unclassified; otu_205
15|SapeloIsland_READ_00329330	226754	98.94	8e-46	Bacteria; Proteobacteria; Unclassified; otu_2091
16|SapeloIsland_READ_00335393	74387	99.11	7e-56	Bacteria; Proteobacteria; Gammaproteobacteria; Unclassified; otu_2975
17|SapeloIsland_READ_00324654	112835	100	4e-38	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
18|SapeloIsland_READ_00311439	141639	100	4e-41	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
19|SapeloIsland_READ_00329827	231832	100	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
20|SapeloIsland_READ_00329738	18746	96.15	5e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Thiotrichaceae; Thiothrix; Unclassified; otu_3425
21|SapeloIsland_READ_00332255	115206	100	2e-49	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Unclassified; otu_2997
22|SapeloIsland_READ_00336713	140716	100	4e-44	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Unclassified; otu_3042
23|SapeloIsland_READ_00318320	67775	97.47	6e-34	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
24|SapeloIsland_READ_00337164	159977	97.37	1e-32	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Thalassomonas; Unclassified; otu_3027
25|SapeloIsland_READ_00343621	169430	95.6	8e-37	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Microbacteriaceae; Unclassified; otu_382
26|SapeloIsland_READ_00350137	115206	98.72	2e-36	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Unclassified; otu_2997
27|SapeloIsland_READ_00334520	234617	99.07	4e-54	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Unclassified; otu_2528
29|SapeloIsland_READ_00327511	6702	97.59	7e-37	Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Rhodocyclaceae; Dechloromonas; Unclassified; otu_2765
