Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|HF_READ_01773292	159953	100	8e-62	Bacteria; Proteobacteria; Deltaproteobacteria; Unclassified; otu_2787
2|HF_READ_01515374	151090	100	6e-53	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella; Unclassified; otu_3240
3|HF_READ_01608776	101670	99.12	2e-56	Bacteria; Chloroflexi; Chloroflexales; Chloroflexaceae; Roseiflexus; Unclassified; otu_1163
4|HF_READ_01550882	230366	100	2e-49	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
5|HF_READ_01730145	90275	98.18	7e-53	Bacteria; Firmicutes; Clostridia; Clostridiales; Syntrophomonadaceae; Thermaerobacter; otu_1771
6|HF_READ_01771455	110796	99.09	3e-55	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Idiomarinaceae; Idiomarina; Unclassified; otu_3035
7|HF_READ_01560721	127094	97.56	1e-57	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
8|HF_READ_01771808	68979	98.02	1e-47	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
9|HF_READ_01525746	106171	95.73	3e-49	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unclassified; otu_2512
10|HF_READ_01804882	108652	99.04	4e-51	Bacteria; Actinobacteria; Acidimicrobidae; Unclassified; otu_226
11|HF_READ_01847828	125759	100	2e-46	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
12|HF_READ_01567518	106171	94.74	1e-45	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unclassified; otu_2512
13|HF_READ_01741741	127094	100	2e-53	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
14|HF_READ_01678576	99301	97.32	1e-51	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
15|HF_READ_01489890	127094	98.1	6e-50	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
16|HF_READ_01543912	33175	100	2e-52	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Unclassified; otu_2225
17|HF_READ_01775427	11418	98.15	1e-51	Bacteria; Actinobacteria; Candidatus Microthrix; Unclassified; otu_615
18|HF_READ_01774444	106171	93.69	6e-41	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unclassified; otu_2512
19|HF_READ_01528455	68979	99.23	4e-67	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
20|HF_READ_01530413	68979	99.23	4e-67	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
21|HF_READ_01574904	68979	99.23	4e-67	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
22|HF_READ_01747030	68979	99.23	4e-67	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter; Unclassified; otu_2876
23|HF_READ_01544399	163334	100	1e-47	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
24|HF_READ_01748873	230638	97.94	1e-44	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Azorhizobium; otu_2269
25|HF_READ_01712551	101670	97.44	4e-54	Bacteria; Chloroflexi; Chloroflexales; Chloroflexaceae; Roseiflexus; Unclassified; otu_1163
26|HF_READ_01683584	234175	98.96	6e-47	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae; Pelobacter; Unclassified; otu_2884
27|HF_READ_01518103	229009	96.88	3e-42	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Unclassified; otu_3048
28|HF_READ_01527569	101670	98.25	3e-55	Bacteria; Chloroflexi; Chloroflexales; Chloroflexaceae; Roseiflexus; Unclassified; otu_1163
29|HF_READ_01839266	30766	95.96	1e-41	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Unclassified; otu_1566
30|HF_READ_01592251	30766	95.96	1e-41	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Unclassified; otu_1566
31|HF_READ_01658657	30766	95.96	1e-41	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Unclassified; otu_1566
32|HF_READ_01729394	113023	95.61	4e-48	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfobulbus; Unclassified; otu_2827
