Sequence_id	Database_id	Percentage_identity	E-value	Classification
1|WesternChannelOMM_READ_00977662	141539	98.36	2e-59	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter; Unclassified; otu_2350
dup2WesternChannelOMM_READ_00977662	55371	94.07	4e-165	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
3|WesternChannelOMM_READ_00960697	111879	98.6	3e-112	Bacteria; Unclassified; otu_205
dup2WesternChannelOMM_READ_00960697	150680	94.55	1e-133	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
5|WesternChannelOMM_READ_00974260	111879	98.58	2e-110	Bacteria; Unclassified; otu_205
dup2WesternChannelOMM_READ_00974260	150680	94.14	3e-128	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
7|WesternChannelOMM_READ_01008111	114078	97.99	5e-155	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Oceanicola; Unclassified; otu_2327
dup2WesternChannelOMM_READ_01008111	48787	96.3	7e-88	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
9|WesternChannelOMM_READ_00941010	55371	94.65	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
10|WesternChannelOMM_READ_00998143	169976	98.64	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
dup2WesternChannelOMM_READ_00998143	233559	96	7e-53	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
12|WesternChannelOMM_READ_00966069	5685	95.53	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseovarius; Unclassified; otu_2363
dup2WesternChannelOMM_READ_00966069	48787	95.69	1e-48	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
14|WesternChannelOMM_READ_01005229	101111	100	6e-53	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
dup2WesternChannelOMM_READ_01005229	101111	99.28	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
16|WesternChannelOMM_READ_01009810	5798	98.99	4e-105	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter; Unclassified; otu_2350
dup2WesternChannelOMM_READ_01009810	150680	93.4	5e-121	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Unclassified; otu_3013
18|WesternChannelOMM_READ_01003722	108110	94.69	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Unclassified; otu_2361
19|WesternChannelOMM_READ_00983617	75119	99.38	0.0	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
20|WesternChannelOMM_READ_00957384	75119	99.7	0.0	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
dup2WesternChannelOMM_READ_00957384	75119	98.95	9e-100	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
22|WesternChannelOMM_READ_00980645	75119	99.61	2e-141	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
dup2WesternChannelOMM_READ_00980645	75119	99.63	4e-149	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
24|WesternChannelOMM_READ_01013629	108110	94.31	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Unclassified; otu_2361
25|WesternChannelOMM_READ_01028785	136203	100	1e-31	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
dup2WesternChannelOMM_READ_01028785	55371	94.07	2e-157	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
27|WesternChannelOMM_READ_01013874	75119	99.39	0.0	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
28|WesternChannelOMM_READ_01064796	75119	99.62	0.0	Bacteria; Bacteroidetes; Flavobacteria; Flavobacteriales; Flavobacteriaceae; Unclassified; otu_782
29|WesternChannelOMM_READ_01009122	108110	94.14	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Unclassified; otu_2361
30|WesternChannelOMM_READ_00998608	5685	96.91	4e-177	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseovarius; Unclassified; otu_2363
dup2WesternChannelOMM_READ_00998608	48787	94.34	2e-40	Bacteria; Proteobacteria; Alphaproteobacteria; Unclassified; otu_2092
32|WesternChannelOMM_READ_01014679	169976	97.27	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Unclassified; otu_3443
33|WesternChannelOMM_READ_01037463	55371	95.23	1e-180	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Unclassified; otu_2291
34|WesternChannelOMM_READ_01048562	101111	100	4e-51	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
dup2WesternChannelOMM_READ_01048562	101111	98.65	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; sulfur-oxidizing symbionts; Unclassified; otu_3394
36|WesternChannelOMM_READ_01018701	161631	88.97	4e-122	Bacteria; Firmicutes; Clostridia; Clostridiales; Heliobacteriaceae; Unclassified; otu_1646
37|WesternChannelOMM_READ_01018857	114078	97.89	3e-172	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Oceanicola; Unclassified; otu_2327
